person_id,gender,gender_confidence,gender_female_weight,gender_male_weight,generation,num_mothers,num_fathers,num_children,num_siblings,degree,out_degree,in_degree,has_anomalies,anomaly_count,anomaly_types,is_leaf,is_founder
maria839,F,1.0,18,0,0,0,0,1,0,11,6,5,False,0,,False,True
matthias1078,M,1.0,0,6,2,0,0,1,0,4,2,2,False,0,,False,True
lorenz876,M,1.0,0,39,1,1,1,2,3,26,13,13,False,0,,False,False
adam198,M,1.0,0,36,5,1,1,0,1,25,12,13,False,0,,True,False
claudia814,F,1.0,42,0,4,1,1,3,2,27,14,13,False,0,,False,False
charlotte60,F,1.0,30,0,0,0,0,3,0,21,10,11,False,0,,False,True
charlotte353,F,1.0,15,0,1,0,0,1,0,10,5,5,False,0,,False,True
adam627,M,1.0,0,43,4,1,1,0,0,34,16,18,False,0,,True,False
beate406,F,1.0,57,0,2,1,1,0,3,36,19,17,False,0,,True,False
lorenz867,M,1.0,0,18,0,0,0,1,0,12,6,6,False,0,,False,True
lisa575,F,1.0,3,0,4,0,0,1,0,2,1,1,False,0,,False,True
simon970,M,1.0,0,18,1,1,1,0,1,11,6,5,False,0,,True,False
christian532,M,1.0,0,30,1,1,1,2,1,21,10,11,False,0,,False,False
isabella714,F,1.0,33,0,1,0,0,4,0,18,11,7,False,0,,False,True
thomas1091,M,1.0,0,15,2,1,1,2,0,11,5,6,False,0,,False,False
elias461,M,1.0,0,49,4,1,1,1,0,36,18,18,False,0,,False,False
lina209,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
luisa460,F,1.0,6,0,3,0,0,1,0,4,2,2,False,0,,False,True
lina280,F,1.0,9,0,1,0,0,1,0,6,3,3,False,0,,False,True
florian589,M,1.0,0,38,4,0,0,1,3,26,13,13,False,0,,False,False
johanna688,F,1.0,24,0,1,0,0,4,0,12,8,4,False,0,,False,True
maria38,F,1.0,9,0,4,1,1,2,0,7,3,4,False,0,,False,False
marcel27,M,1.0,0,42,2,1,1,1,0,28,14,14,False,0,,False,False
felix1172,M,1.0,0,12,2,0,0,3,0,8,4,4,False,0,,False,True
selina829,F,1.0,12,0,3,0,0,1,0,7,4,3,False,0,,False,True
mia413,F,1.0,9,0,1,0,0,1,0,6,3,3,False,0,,False,True
clara1182,F,1.0,6,0,1,0,0,1,0,3,2,1,False,0,,False,True
maximilian1040,M,1.0,0,36,4,1,1,0,0,32,14,18,False,0,,True,False
moritz1061,M,1.0,0,24,1,0,0,1,0,16,8,8,False,0,,False,True
sophie1289,F,1.0,42,0,4,1,1,0,1,36,16,20,False,0,,True,False
olivia1134,F,1.0,39,0,3,1,1,2,1,27,13,14,False,0,,False,False
hannah366,F,1.0,21,0,2,0,0,1,0,14,7,7,False,0,,False,True
maximilian296,M,1.0,0,57,3,1,1,0,3,41,20,21,False,0,,True,False
patrick1252,M,1.0,0,27,2,0,0,2,0,18,9,9,False,0,,False,True
valentin1259,M,1.0,0,19,6,1,1,0,0,18,7,11,False,0,,True,False
charlotte1097,F,1.0,41,0,3,1,1,0,0,33,15,18,False,0,,True,False
patrick904,M,1.0,0,50,3,1,1,0,1,38,18,20,False,0,,True,False
dominik789,M,1.0,0,56,3,1,1,3,1,37,19,18,False,0,,False,False
emma550,F,1.0,18,0,0,0,0,1,0,12,6,6,False,0,,False,True
paul418,M,1.0,0,30,4,1,1,0,0,25,11,14,False,0,,True,False
jakob835,M,1.0,0,33,5,1,1,0,2,25,11,14,False,0,,True,False
natalie838,F,1.0,60,0,3,1,1,0,2,39,20,19,False,0,,True,False
luisa852,F,1.0,26,0,5,1,1,0,0,21,9,12,False,0,,True,False
karin440,F,1.0,15,0,2,0,0,3,0,11,5,6,False,0,,False,True
lina932,F,1.0,38,0,4,1,1,1,1,27,13,14,False,0,,False,False
theodor105,M,1.0,0,56,3,1,1,2,2,37,19,18,False,0,,False,False
oskar1093,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
marie466,F,1.0,3,0,4,0,0,1,0,2,1,1,False,0,,False,True
magdalena685,F,1.0,33,0,1,0,0,4,0,18,11,7,False,0,,False,True
vanessa907,F,1.0,15,0,1,0,0,2,0,8,5,3,False,0,,False,True
sophie373,F,1.0,49,0,3,1,1,0,1,37,17,20,False,0,,True,False
florian1274,M,1.0,0,44,4,1,1,0,3,36,16,20,False,0,,True,False
luca631,M,1.0,0,42,0,0,0,3,0,29,14,15,False,0,,False,True
thomas860,M,1.0,0,6,3,0,0,1,0,4,2,2,False,0,,False,True
vanessa793,F,1.0,39,0,1,1,1,5,0,22,13,9,False,0,,False,False
lara150,F,1.0,37,0,4,1,1,0,0,32,15,17,False,0,,True,False
ella313,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
sarah776,F,1.0,46,0,2,1,1,0,4,33,16,17,False,0,,True,False
michael775,M,1.0,0,48,3,1,1,0,1,38,18,20,False,0,,True,False
leonie1280,F,1.0,60,0,3,1,1,2,2,40,20,20,False,0,,False,False
maria1224,F,1.0,52,0,3,1,1,0,3,38,19,19,False,0,,True,False
paul243,M,1.0,0,9,1,0,0,1,0,6,3,3,False,0,,False,True
rene1230,M,1.0,0,20,5,1,1,0,0,18,7,11,False,0,,True,False
magdalena873,F,1.0,38,0,2,1,1,1,0,29,14,15,False,0,,False,False
vanessa141,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
emil135,M,1.0,0,45,1,1,1,3,0,31,15,16,False,0,,False,False
sofia285,F,1.0,30,0,4,1,1,0,0,24,11,13,False,0,,True,False
tobias1223,M,1.0,0,44,4,1,1,1,1,35,17,18,False,0,,False,False
sophie138,F,1.0,6,0,2,0,0,2,0,5,2,3,False,0,,False,True
david858,M,1.0,0,37,4,1,1,0,1,30,13,17,False,0,,True,False
adam474,M,1.0,0,33,2,0,0,5,0,23,11,12,False,0,,False,True
tobias174,M,1.0,0,18,0,0,0,2,0,13,6,7,False,0,,False,True
paul583,M,1.0,0,50,3,1,1,1,1,33,17,16,False,0,,False,False
michael818,M,1.0,0,36,2,1,1,3,0,25,12,13,False,0,,False,False
oliver265,M,1.0,0,33,1,1,1,3,2,23,11,12,False,0,,False,False
sebastian923,M,1.0,0,47,2,1,1,4,1,33,16,17,False,0,,False,False
emma951,F,1.0,12,0,2,0,0,1,0,8,4,4,False,0,,False,True
amelie610,F,1.0,53,0,3,1,1,0,2,39,19,20,False,0,,True,False
gabriel1004,M,1.0,0,30,2,0,0,5,0,20,10,10,False,0,,False,True
emil1148,M,1.0,0,30,2,1,1,2,1,17,10,7,False,0,,False,False
marko48,M,1.0,0,9,3,0,0,1,0,6,3,3,False,0,,False,True
tobias1292,M,1.0,0,48,2,1,1,3,2,27,16,11,False,0,,False,False
magdalena430,F,1.0,21,0,0,0,0,2,0,15,7,8,False,0,,False,True
raphael642,M,1.0,0,9,1,0,0,3,0,7,3,4,False,0,,False,True
adam125,M,1.0,0,56,3,1,1,0,2,35,19,16,False,0,,True,False
anna992,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
theodor1029,M,1.0,0,57,2,1,1,5,3,33,19,14,False,0,,False,False
nico4,M,1.0,0,52,3,0,0,0,2,39,19,20,False,0,,True,False
simon297,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
larissa1020,F,1.0,6,0,3,1,1,1,0,4,2,2,False,0,,False,False
magdalena350,F,1.0,55,0,3,1,1,0,1,35,19,16,False,0,,True,False
luisa791,F,1.0,34,0,4,1,1,1,2,28,12,16,False,0,,False,False
anastasia106,F,1.0,30,0,2,0,0,3,0,20,10,10,False,0,,False,True
johanna171,F,1.0,15,0,4,1,1,1,1,10,5,5,False,0,,False,False
paul294,M,1.0,0,12,2,0,0,4,0,9,4,5,False,0,,False,True
maximilian828,M,1.0,0,42,4,1,1,0,2,30,14,16,False,0,,True,False
marie1046,F,1.0,21,0,1,0,0,1,0,13,7,6,False,0,,False,True
marie800,F,1.0,15,0,6,1,1,0,0,13,5,8,False,0,,True,False
florian1137,M,1.0,0,21,1,0,0,2,0,14,7,7,False,0,,False,True
emma177,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
gabriel146,M,1.0,0,61,3,1,1,2,4,43,21,22,False,0,,False,False
angelina680,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
sebastian1277,M,1.0,0,27,1,1,1,0,1,16,9,7,False,0,,True,False
lena484,F,1.0,12,0,2,0,0,1,0,8,4,4,False,0,,False,True
alexander573,M,1.0,0,30,1,1,1,0,2,15,10,5,False,0,,True,False
julia391,F,1.0,28,0,4,1,1,1,1,24,10,14,False,0,,False,False
gabriel333,M,1.0,0,3,4,0,0,2,0,3,1,2,False,0,,False,True
konstantin824,M,1.0,0,24,1,1,1,1,0,16,8,8,False,0,,False,False
thomas1214,M,1.0,0,51,2,1,1,5,1,27,17,10,False,0,,False,False
luca33,M,1.0,0,27,1,0,0,1,1,16,9,7,False,0,,False,False
victoria30,F,1.0,18,0,3,0,0,4,0,13,6,7,False,0,,False,True
victoria334,F,1.0,45,0,5,1,1,0,1,32,16,16,False,0,,True,False
elena492,F,1.0,51,0,3,1,1,0,4,32,17,15,False,0,,True,False
emilia415,F,1.0,49,0,3,0,0,0,2,35,17,18,False,0,,True,False
daniel946,M,1.0,0,37,4,1,1,0,0,28,13,15,False,0,,True,False
adrian856,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
lara1174,F,1.0,21,0,1,1,1,0,1,12,7,5,False,0,,True,False
florian77,M,1.0,0,15,0,0,0,1,0,10,5,5,False,0,,False,True
gabriel186,M,1.0,0,15,3,0,0,4,0,11,5,6,False,0,,False,True
sebastian628,M,1.0,0,51,2,0,0,0,2,29,17,12,False,0,,True,False
marie1103,F,1.0,12,0,0,0,0,1,0,7,4,3,False,0,,False,True
moritz459,M,1.0,0,57,3,0,0,1,3,35,19,16,False,0,,False,False
lukas772,M,1.0,0,42,3,1,1,1,1,35,17,18,False,0,,False,False
benjamin710,M,1.0,0,49,3,1,1,2,1,33,17,16,False,0,,False,False
paul1170,M,1.0,0,21,0,0,0,2,0,14,7,7,False,0,,False,True
luisa122,F,1.0,3,0,4,0,0,2,0,3,1,2,False,0,,False,True
mia574,F,1.0,51,0,4,1,1,0,2,36,18,18,False,0,,True,False
elias338,M,1.0,0,51,4,1,1,0,4,34,17,17,False,0,,True,False
nora766,F,1.0,48,0,1,1,1,2,1,27,16,11,False,0,,False,False
sophie1039,F,1.0,3,0,3,0,0,1,0,1,1,0,False,0,,False,True
valerie690,F,1.0,57,0,3,1,1,0,2,42,20,22,False,0,,True,False
beate134,F,1.0,39,0,1,0,0,3,0,27,13,14,False,0,,False,True
marko232,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
isabella442,F,1.0,27,0,1,1,1,0,1,16,9,7,False,0,,True,False
michael340,M,1.0,0,9,3,0,0,1,0,6,3,3,False,0,,False,True
elias46,M,1.0,0,9,0,0,0,1,0,6,3,3,False,0,,False,True
charlotte261,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
natalie151,F,1.0,47,0,4,1,1,0,1,36,17,19,False,0,,True,False
tobias363,M,1.0,0,35,5,1,1,0,2,25,12,13,False,0,,True,False
valentin1113,M,1.0,0,33,2,1,1,3,0,23,11,12,False,0,,False,False
emil1191,M,1.0,0,9,3,1,1,1,1,7,3,4,False,0,,False,False
maximilian655,M,1.0,0,9,0,0,0,1,0,6,3,3,False,0,,False,True
charlotte891,F,1.0,6,0,1,0,0,1,0,3,2,1,False,0,,False,True
thomas464,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
helena539,F,1.0,42,0,2,1,1,0,1,25,14,11,False,0,,True,False
clara144,F,1.0,33,0,1,1,1,1,0,22,11,11,False,0,,False,False
lisa1035,F,1.0,62,0,3,1,1,0,4,45,22,23,False,0,,True,False
stefan454,M,1.0,0,54,3,1,1,2,3,35,18,17,False,0,,False,False
david236,M,1.0,0,27,0,0,0,1,0,18,9,9,False,0,,False,True
sebastian49,M,1.0,0,42,4,1,1,0,3,28,14,14,False,0,,True,False
elias1064,M,1.0,0,38,4,1,1,1,1,28,13,15,False,0,,False,False
samuel538,M,1.0,0,12,2,0,0,1,0,8,4,4,False,0,,False,True
elias263,M,1.0,0,27,0,0,0,3,0,19,9,10,False,0,,False,True
emma1180,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
beate962,F,1.0,22,0,4,1,1,0,1,18,8,10,False,0,,True,False
oskar788,M,1.0,0,54,2,1,1,2,4,37,18,19,False,0,,False,False
marko361,M,1.0,0,26,2,1,1,0,1,18,9,9,False,0,,True,False
theodor816,M,1.0,0,60,3,1,1,3,2,42,20,22,False,0,,False,False
adam892,M,1.0,0,6,1,0,0,1,0,4,2,2,False,0,,False,True
patrick686,M,1.0,0,39,1,1,1,4,1,27,13,14,False,0,,False,False
selina1108,F,1.0,45,0,3,1,1,5,2,31,15,16,False,0,,False,False
isabella1065,F,1.0,18,0,0,0,0,1,0,11,6,5,False,0,,False,True
michael192,M,1.0,0,30,0,0,0,3,0,21,10,11,False,0,,False,True
lorenz424,M,1.0,0,30,1,0,0,4,1,19,10,9,False,0,,False,False
laura1173,F,1.0,12,0,3,1,1,0,2,9,4,5,False,0,,True,False
lisa5,F,1.0,52,0,3,1,1,0,2,41,19,22,False,0,,True,False
marko912,M,1.0,0,41,4,1,1,0,1,32,15,17,False,0,,True,False
lena606,F,1.0,45,0,1,0,0,3,1,29,15,14,False,0,,False,False
samuel977,M,1.0,0,21,1,0,0,2,0,14,7,7,False,0,,False,True
maria152,F,1.0,51,0,2,1,1,0,2,30,17,13,False,0,,True,False
helena324,F,1.0,51,0,4,1,1,0,4,34,17,17,False,0,,True,False
tobias57,M,1.0,0,57,3,1,1,0,2,41,20,21,False,0,,True,False
charlotte945,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
matthias398,M,1.0,0,49,3,1,1,1,2,37,17,20,False,0,,False,False
florian1111,M,1.0,0,21,1,0,0,1,0,14,7,7,False,0,,False,True
leo693,M,1.0,0,24,2,1,1,0,3,17,8,9,False,0,,True,False
adam1281,M,1.0,0,54,2,1,1,0,3,29,18,11,False,0,,True,False
helena1135,F,1.0,43,0,4,1,1,0,1,33,15,18,False,0,,True,False
sebastian802,M,1.0,0,27,0,0,0,1,0,18,9,9,False,0,,False,True
christian510,M,1.0,0,12,1,0,0,2,0,8,4,4,False,0,,False,True
nora594,F,1.0,31,0,5,1,1,0,0,23,11,12,False,0,,True,False
emily15,F,1.0,6,0,1,0,0,1,0,4,2,2,False,0,,False,True
michael1025,M,1.0,0,51,3,1,1,0,4,37,18,19,False,0,,True,False
lisa445,F,1.0,21,0,3,1,1,0,2,13,7,6,False,0,,True,False
mia17,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
victoria120,F,1.0,12,0,3,0,0,2,0,8,4,4,False,0,,False,True
julia348,F,1.0,18,0,0,0,0,2,0,13,6,7,False,0,,False,True
leon181,M,1.0,0,24,1,0,0,0,1,10,8,2,False,0,,True,False
sarah711,F,1.0,18,0,3,1,1,2,0,13,6,7,False,0,,False,False
lara1114,F,1.0,27,0,1,0,0,1,0,18,9,9,False,0,,False,True
stefan677,M,1.0,0,36,2,1,1,1,2,21,12,9,False,0,,False,False
valentin292,M,1.0,0,60,2,1,1,0,4,38,20,18,False,0,,True,False
felix441,M,1.0,0,15,2,0,0,3,0,11,5,6,False,0,,False,True
emil607,M,1.0,0,36,1,0,0,3,0,25,12,13,False,0,,False,True
matthias1106,M,1.0,0,18,2,0,0,1,0,12,6,6,False,0,,False,True
victoria53,F,1.0,30,0,1,1,1,2,0,21,10,11,False,0,,False,False
fabian636,M,1.0,0,45,2,1,1,1,3,34,17,17,False,0,,False,False
vincent1196,M,1.0,0,6,3,0,0,2,0,4,2,2,False,0,,False,True
laura345,F,1.0,55,0,3,0,0,2,1,37,19,18,False,0,,False,False
julia561,F,1.0,36,0,1,0,0,1,0,24,12,12,False,0,,False,True
johanna709,F,1.0,42,0,2,1,1,2,3,28,14,14,False,0,,False,False
marie1144,F,1.0,15,0,1,0,0,1,0,9,5,4,False,0,,False,True
helga1238,F,1.0,30,0,1,1,1,3,0,21,10,11,False,0,,False,False
emma1023,F,1.0,6,0,2,0,0,1,0,3,2,1,False,0,,False,True
patrick411,M,1.0,0,39,1,1,1,0,2,21,13,8,False,0,,True,False
julia1151,F,1.0,6,0,2,0,0,2,0,4,2,2,False,0,,False,True
konstantin493,M,1.0,0,27,1,0,0,0,1,11,9,2,False,0,,True,False
jan87,M,1.0,0,45,2,1,1,2,2,32,16,16,False,0,,False,False
julian554,M,1.0,0,48,3,0,0,2,4,33,16,17,False,0,,False,False
sofia28,F,1.0,39,0,2,1,1,1,0,26,13,13,False,0,,False,False
konstantin347,M,1.0,0,48,4,1,1,1,1,32,16,16,False,0,,False,False
olivia327,F,1.0,21,0,1,0,0,1,0,14,7,7,False,0,,False,True
charlotte1256,F,1.0,6,0,4,0,0,1,0,4,2,2,False,0,,False,True
sofia191,F,1.0,30,0,0,0,0,3,0,21,10,11,False,0,,False,True
tobias1155,M,1.0,0,39,3,1,1,0,1,27,13,14,False,0,,True,False
paula614,F,1.0,54,0,3,0,0,0,3,37,19,18,False,0,,True,False
gabriel1071,M,1.0,0,20,5,1,1,0,0,18,7,11,False,0,,True,False
helga183,F,1.0,42,0,3,1,1,0,3,28,14,14,False,0,,True,False
sebastian1069,M,1.0,0,27,0,0,0,2,0,18,9,9,False,0,,False,True
fabian908,M,1.0,0,15,1,0,0,2,0,10,5,5,False,0,,False,True
leonie422,F,1.0,48,0,3,1,1,2,1,34,16,18,False,0,,False,False
jakob658,M,1.0,0,27,3,1,1,3,0,19,9,10,False,0,,False,False
konstantin556,M,1.0,0,51,2,1,1,5,0,35,17,18,False,0,,False,False
claudia250,F,1.0,6,0,5,0,0,3,0,5,2,3,False,0,,False,True
leonie859,F,1.0,6,0,3,0,0,1,0,3,2,1,False,0,,False,True
marcel521,M,1.0,0,25,2,1,1,0,0,18,9,9,False,0,,True,False
stefan1158,M,1.0,0,30,2,1,1,2,1,19,10,9,False,0,,False,False
angelina233,F,1.0,36,0,2,1,1,0,0,26,13,13,False,0,,True,False
natalie778,F,1.0,42,0,3,1,1,0,1,34,16,18,False,0,,True,False
oliver1164,M,1.0,0,12,3,1,1,1,2,9,4,5,False,0,,False,False
beate1302,F,1.0,36,0,4,1,1,1,1,30,14,16,False,0,,False,False
karin549,F,1.0,51,0,3,1,1,0,2,34,17,17,False,0,,True,False
anastasia355,F,1.0,12,0,0,0,0,1,0,8,4,4,False,0,,False,True
luca1130,M,1.0,0,45,3,1,1,0,2,31,15,16,False,0,,True,False
hannah39,F,1.0,38,0,5,1,1,0,1,26,13,13,False,0,,True,False
selina319,F,1.0,33,0,2,0,0,1,0,22,11,11,False,0,,False,True
rene1258,M,1.0,0,3,5,0,0,1,0,2,1,1,False,0,,False,True
moritz821,M,1.0,0,12,4,1,1,3,0,9,4,5,False,0,,False,False
johanna919,F,1.0,9,0,2,0,0,1,0,5,3,2,False,0,,False,True
leon343,M,1.0,0,40,2,1,1,2,0,29,14,15,False,0,,False,False
lea618,F,1.0,54,0,3,1,1,1,3,39,19,20,False,0,,False,False
stefan890,M,1.0,0,32,3,1,1,0,2,28,12,16,False,0,,True,False
oskar133,M,1.0,0,64,3,1,1,0,4,44,22,22,False,0,,True,False
emilia1288,F,1.0,54,0,2,1,1,0,3,29,18,11,False,0,,True,False
olivia0,F,1.0,57,0,2,0,0,3,4,39,20,19,False,0,,False,False
florian516,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
theodor298,M,1.0,0,35,4,1,1,0,0,30,13,17,False,0,,True,False
marcel541,M,1.0,0,9,2,0,0,2,0,6,3,3,False,0,,False,True
natalie89,F,1.0,48,0,3,0,0,1,1,35,18,17,False,0,,False,False
elias478,M,1.0,0,51,3,1,1,0,4,32,17,15,False,0,,True,False
lina864,F,1.0,6,0,1,0,0,1,0,3,2,1,False,0,,False,True
simon374,M,1.0,0,53,2,1,1,1,4,36,18,18,False,0,,False,False
sarah656,F,1.0,41,0,4,1,1,1,2,31,14,17,False,0,,False,False
paula1178,F,1.0,6,0,2,1,1,1,0,5,2,3,False,0,,False,False
natalie922,F,1.0,27,0,2,1,1,4,0,15,9,6,False,0,,False,False
simon913,M,1.0,0,3,3,0,0,1,0,2,1,1,False,0,,False,True
elena665,F,1.0,18,0,0,0,0,1,0,12,6,6,False,0,,False,True
isabella815,F,1.0,18,0,3,0,0,3,0,9,6,3,False,0,,False,True
sophie455,F,1.0,57,0,3,1,1,1,3,36,19,17,False,0,,False,False
helena755,F,1.0,54,0,3,1,1,0,2,36,18,18,False,0,,True,False
lisa194,F,1.0,36,0,4,1,1,0,3,26,12,14,False,0,,True,False
jonathan332,M,1.0,0,9,0,0,0,2,0,7,3,4,False,0,,False,True
elena813,F,1.0,49,0,3,1,1,0,0,36,17,19,False,0,,True,False
florian208,M,1.0,0,36,2,1,1,0,1,26,13,13,False,0,,True,False
jonas61,M,1.0,0,30,0,0,0,3,0,21,10,11,False,0,,False,True
fabian833,M,1.0,0,42,4,1,1,0,2,30,14,16,False,0,,True,False
oskar664,M,1.0,0,36,2,1,1,0,2,22,12,10,False,0,,True,False
raphael29,M,1.0,0,54,3,1,1,4,0,38,18,20,False,0,,False,False
vincent704,M,1.0,0,27,4,1,1,0,1,24,10,14,False,0,,True,False
magdalena866,F,1.0,18,0,0,0,0,1,0,11,6,5,False,0,,False,True
natalie1105,F,1.0,33,0,2,1,1,1,0,22,11,11,False,0,,False,False
adrian535,M,1.0,0,12,3,1,1,1,1,8,4,4,False,0,,False,False
oliver165,M,1.0,0,47,4,1,1,1,0,32,16,16,False,0,,False,False
karin468,F,1.0,33,0,1,0,0,1,0,22,11,11,False,0,,False,True
olivia274,F,1.0,24,0,0,0,0,1,0,16,8,8,False,0,,False,True
luis1150,M,1.0,0,15,0,0,0,1,0,10,5,5,False,0,,False,True
marie717,F,1.0,39,0,2,1,1,2,3,25,13,12,False,0,,False,False
helena301,F,1.0,57,0,3,0,0,0,3,39,20,19,False,0,,True,False
christian712,M,1.0,0,48,4,1,1,0,1,38,17,21,False,0,,True,False
jonas23,M,1.0,0,51,2,0,0,1,1,36,19,17,False,0,,False,False
jonathan918,M,1.0,0,15,2,1,1,0,1,10,5,5,False,0,,True,False
maximilian1157,M,1.0,0,15,0,0,0,1,0,10,5,5,False,0,,False,True
leo1304,M,1.0,0,33,4,1,1,0,0,29,13,16,False,0,,True,False
magdalena782,F,1.0,46,0,2,1,1,0,4,33,16,17,False,0,,True,False
paula591,F,1.0,35,0,4,1,1,0,0,28,13,15,False,0,,True,False
paul167,M,1.0,0,21,1,0,0,1,0,14,7,7,False,0,,False,True
helga917,F,1.0,30,0,1,1,1,0,1,15,10,5,False,0,,True,False
helga203,F,1.0,36,0,1,1,1,2,2,22,12,10,False,0,,False,False
simon1197,M,1.0,0,29,4,1,1,0,1,27,11,16,False,0,,True,False
julian145,M,1.0,0,27,1,0,0,1,0,18,9,9,False,0,,False,True
isabella1021,F,1.0,47,0,4,1,1,0,0,38,18,20,False,0,,True,False
hannah571,F,1.0,12,0,2,0,0,1,0,8,4,4,False,0,,False,True
elias878,M,1.0,0,15,0,0,0,3,0,7,5,2,False,0,,False,True
noah855,M,1.0,0,30,2,1,1,0,2,18,10,8,False,0,,True,False
florian157,M,1.0,0,21,0,0,0,1,0,14,7,7,False,0,,False,True
natalie489,F,1.0,21,0,0,0,0,2,0,15,7,8,False,0,,False,True
claudia272,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
beate36,F,1.0,24,0,1,1,1,1,0,16,8,8,False,0,,False,False
ella255,F,1.0,9,0,1,0,0,1,0,6,3,3,False,0,,False,True
isabella743,F,1.0,6,0,4,0,0,2,0,4,2,2,False,0,,False,True
valentina566,F,1.0,51,0,4,0,0,0,2,34,18,16,False,0,,True,False
gertrude596,F,1.0,27,0,1,1,1,1,1,16,9,7,False,0,,False,False
jonathan219,M,1.0,0,43,3,1,1,0,0,33,16,17,False,0,,True,False
moritz993,M,1.0,0,35,2,1,1,0,0,27,13,14,False,0,,True,False
helga315,F,1.0,48,0,4,0,0,2,4,31,16,15,False,0,,False,False
luisa506,F,1.0,21,0,2,0,0,3,0,15,7,8,False,0,,False,True
elena388,F,1.0,40,0,2,1,1,0,0,30,15,15,False,0,,True,False
vincent372,M,1.0,0,45,1,1,1,5,3,31,15,16,False,0,,False,False
maria164,F,1.0,15,0,3,1,1,1,0,10,5,5,False,0,,False,False
valentin812,M,1.0,0,3,2,0,0,1,0,2,1,1,False,0,,False,True
rene1147,M,1.0,0,21,1,1,1,2,0,15,7,8,False,0,,False,False
angelina300,F,1.0,60,0,2,1,1,0,4,38,20,18,False,0,,True,False
lena147,F,1.0,3,0,3,0,0,2,0,3,1,2,False,0,,False,True
alexander1066,M,1.0,0,18,0,0,0,1,0,12,6,6,False,0,,False,True
sebastian1212,M,1.0,0,48,1,1,1,2,0,33,16,17,False,0,,False,False
vanessa276,F,1.0,42,0,2,0,0,2,2,26,14,12,False,0,,False,False
patrick283,M,1.0,0,12,0,0,0,1,0,8,4,4,False,0,,False,True
isabella212,F,1.0,36,0,1,0,0,3,1,23,12,11,False,0,,False,False
sarah914,F,1.0,38,0,4,1,1,0,0,33,15,18,False,0,,True,False
maria1129,F,1.0,15,0,1,1,1,0,2,10,5,5,False,0,,True,False
maximilian1283,M,1.0,0,42,4,1,1,0,1,36,16,20,False,0,,True,False
oliver935,M,1.0,0,51,3,1,1,0,3,37,18,19,False,0,,True,False
emilia497,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
katharina974,F,1.0,36,0,0,0,0,4,0,24,12,12,False,0,,False,True
alexander1052,M,1.0,0,43,4,1,1,0,0,36,16,20,False,0,,True,False
adrian870,M,1.0,0,39,0,0,0,4,0,26,13,13,False,0,,False,True
sofia487,F,1.0,9,0,4,1,1,2,0,7,3,4,False,0,,False,False
david920,M,1.0,0,9,2,0,0,1,0,6,3,3,False,0,,False,True
natalie1225,F,1.0,36,0,0,0,0,1,0,23,12,11,False,0,,False,True
moritz259,M,1.0,0,15,3,0,0,1,0,10,5,5,False,0,,False,True
moritz1139,M,1.0,0,21,0,0,0,2,0,14,7,7,False,0,,False,True
ella339,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
michael939,M,1.0,0,30,3,1,1,0,1,26,12,14,False,0,,True,False
philipp70,M,1.0,0,36,1,1,1,0,2,18,12,6,False,0,,True,False
selina1184,F,1.0,51,0,2,1,1,2,4,30,17,13,False,0,,False,False
emma683,F,1.0,24,0,2,1,1,3,3,14,8,6,False,0,,False,False
ella19,F,1.0,27,0,0,0,0,1,0,18,9,9,False,0,,False,True
sophie753,F,1.0,3,0,4,0,0,1,0,2,1,1,False,0,,False,True
larissa124,F,1.0,45,0,2,1,1,0,3,27,15,12,False,0,,True,False
paul1279,M,1.0,0,36,1,0,0,1,0,24,12,12,False,0,,False,True
luis701,M,1.0,0,24,3,1,1,0,0,19,9,10,False,0,,True,False
jakob403,M,1.0,0,33,0,0,0,3,0,23,11,12,False,0,,False,True
lea1050,F,1.0,57,0,2,1,1,0,3,37,19,18,False,0,,True,False
lea1291,F,1.0,45,0,1,1,1,3,1,31,15,16,False,0,,False,False
michael672,M,1.0,0,18,1,0,0,2,0,12,6,6,False,0,,False,True
sarah893,F,1.0,15,0,1,1,1,0,2,11,5,6,False,0,,True,False
lisa971,F,1.0,28,0,2,1,1,0,1,21,10,11,False,0,,True,False
michael684,M,1.0,0,42,2,1,1,3,3,27,14,13,False,0,,False,False
