person_id,gender,gender_confidence,gender_female_weight,gender_male_weight,generation,num_mothers,num_fathers,num_children,num_siblings,degree,out_degree,in_degree,has_anomalies,anomaly_count,anomaly_types,is_leaf,is_founder
lara150,F,1.0,37,0,0,1,1,0,0,32,15,17,False,0,,True,False
leonie1016,F,1.0,42,0,0,1,1,0,1,34,16,18,False,0,,True,False
tobias281,M,1.0,0,15,3,1,1,1,0,10,5,5,False,0,,False,False
beate1048,F,1.0,42,0,4,0,0,1,0,27,14,13,False,0,,False,True
moritz993,M,1.0,0,35,2,1,1,0,0,27,13,14,False,0,,True,False
michael312,M,1.0,0,55,1,1,1,0,1,41,20,21,False,0,,True,False
christian510,M,1.0,0,12,4,0,0,2,0,8,4,4,False,0,,False,True
emil380,M,1.0,0,9,4,0,0,1,0,6,3,3,False,0,,False,True
felix231,M,1.0,0,15,4,0,0,1,0,10,5,5,False,0,,False,True
samuel463,M,1.0,0,31,0,1,1,0,0,27,12,15,False,0,,True,False
selina358,F,1.0,35,0,0,1,1,0,2,25,12,13,False,0,,True,False
christian689,M,1.0,0,24,3,0,0,4,0,16,8,8,False,0,,False,True
maximilian949,M,1.0,0,36,4,1,1,2,2,25,12,13,False,0,,False,False
emilia130,F,1.0,30,0,0,1,1,0,1,24,11,13,False,0,,True,False
valentin602,M,1.0,0,31,0,1,1,0,0,23,11,12,False,0,,True,False
johanna781,F,1.0,46,0,2,1,1,0,1,34,17,17,False,0,,True,False
lara321,F,1.0,51,0,1,1,1,1,4,34,17,17,False,0,,False,False
magdalena430,F,1.0,21,0,6,0,0,1,0,15,7,8,False,0,,False,True
moritz259,M,1.0,0,15,3,0,0,1,0,10,5,5,False,0,,False,True
julia1307,F,1.0,46,0,2,1,1,1,2,33,16,17,False,0,,False,False
lena147,F,1.0,3,0,1,0,0,1,0,3,1,2,False,0,,False,True
katharina889,F,1.0,35,0,0,1,1,0,0,32,14,18,False,0,,True,False
leo1121,M,1.0,0,15,4,0,0,3,0,10,5,5,False,0,,False,True
matthias1030,M,1.0,0,15,2,0,0,4,0,10,5,5,False,0,,False,True
noah557,M,1.0,0,51,2,1,1,0,4,35,17,18,False,0,,True,False
vanessa1200,F,1.0,29,0,0,1,1,0,1,27,11,16,False,0,,True,False
sarah251,F,1.0,30,0,0,0,0,0,2,18,10,8,False,0,,True,True
amelie610,F,1.0,53,0,1,1,1,0,2,39,19,20,False,0,,True,False
lorenz1210,M,1.0,0,50,1,1,1,0,0,37,18,19,False,0,,True,False
lukas51,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
hannah366,F,1.0,21,0,3,0,0,1,0,14,7,7,False,0,,False,True
jakob1293,M,1.0,0,51,3,1,1,2,2,31,17,14,False,0,,False,False
christian712,M,1.0,0,48,1,1,1,0,1,38,17,21,False,0,,True,False
jan1062,M,1.0,0,54,2,1,1,2,3,38,18,20,False,0,,False,False
natalie151,F,1.0,47,0,0,1,1,0,1,36,17,19,False,0,,True,False
philipp104,M,1.0,0,51,2,1,1,0,2,35,18,17,False,0,,True,False
rene1258,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
sebastian49,M,1.0,0,42,1,1,1,0,3,28,14,14,False,0,,True,False
natalie290,F,1.0,45,0,3,1,1,4,0,31,15,16,False,0,,False,False
konstantin1202,M,1.0,0,33,4,0,0,1,0,22,11,11,False,0,,False,True
rene718,M,1.0,0,39,3,1,1,0,3,24,13,11,False,0,,True,False
theodor105,M,1.0,0,56,2,1,1,2,2,37,19,18,False,0,,False,False
claudia1017,F,1.0,42,0,0,1,1,0,1,34,16,18,False,0,,True,False
dominik634,M,1.0,0,12,2,0,0,3,0,9,4,5,False,0,,False,True
felix1100,M,1.0,0,54,0,1,1,0,1,41,19,22,False,0,,True,False
sebastian320,M,1.0,0,33,3,0,0,1,0,22,11,11,False,0,,False,True
sofia738,F,1.0,18,0,2,0,0,3,0,12,6,6,False,0,,False,True
gertrude569,F,1.0,51,0,1,1,1,0,2,36,18,18,False,0,,True,False
larissa1275,F,1.0,27,0,4,0,0,2,0,16,9,7,False,0,,False,True
isabella1065,F,1.0,18,0,5,0,0,1,0,11,6,5,False,0,,False,True
emilia1089,F,1.0,46,0,1,1,1,2,4,31,16,15,False,0,,False,False
elias159,M,1.0,0,33,4,1,1,3,0,23,11,12,False,0,,False,False
anna488,F,1.0,36,0,0,1,1,0,1,30,13,17,False,0,,True,False
alexander1052,M,1.0,0,43,0,1,1,0,0,36,16,20,False,0,,True,False
johanna331,F,1.0,9,0,5,0,0,1,0,7,3,4,False,0,,False,True
natalie673,F,1.0,18,0,5,0,0,1,0,11,6,5,False,0,,False,True
oskar24,M,1.0,0,60,1,1,1,0,4,42,21,21,False,0,,True,False
anastasia106,F,1.0,30,0,3,0,0,3,0,20,10,10,False,0,,False,True
beate196,F,1.0,36,0,1,1,1,0,3,26,12,14,False,0,,True,False
alexander137,M,1.0,0,48,2,1,1,1,2,30,16,14,False,0,,False,False
moritz821,M,1.0,0,12,1,1,1,3,0,9,4,5,False,0,,False,False
david132,M,1.0,0,48,2,0,0,4,2,30,16,14,False,0,,False,True
marie43,F,1.0,42,0,1,1,1,0,3,28,14,14,False,0,,True,False
stefan1027,M,1.0,0,48,3,1,1,4,0,33,16,17,False,0,,False,False
valentin934,M,1.0,0,51,2,1,1,0,3,37,18,19,False,0,,True,False
mia293,F,1.0,57,0,2,1,1,3,4,38,19,19,False,0,,False,False
jonas942,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
fabian908,M,1.0,0,15,3,0,0,2,0,10,5,5,False,0,,False,True
moritz909,M,1.0,0,9,1,1,1,2,0,7,3,4,False,0,,False,False
lara402,F,1.0,33,0,4,0,0,2,0,23,11,12,False,0,,False,True
magdalena1044,F,1.0,62,0,1,1,1,0,4,45,22,23,False,0,,True,False
matthias1106,M,1.0,0,18,2,0,0,1,0,12,6,6,False,0,,False,True
leon1055,M,1.0,0,36,4,1,1,3,1,25,12,13,False,0,,False,False
adam892,M,1.0,0,6,2,0,0,1,0,4,2,2,False,0,,False,True
johanna709,F,1.0,42,0,3,1,1,2,3,28,14,14,False,0,,False,False
dominik148,M,1.0,0,47,0,0,0,0,1,34,17,17,False,0,,True,True
selina774,F,1.0,48,0,1,1,1,0,1,38,18,20,False,0,,True,False
julia1213,F,1.0,54,0,3,1,1,4,1,32,18,14,False,0,,False,False
clara1239,F,1.0,42,0,4,1,1,1,2,28,14,14,False,0,,False,False
victoria334,F,1.0,45,0,0,1,1,0,1,32,16,16,False,0,,True,False
magdalena1236,F,1.0,50,0,2,1,1,0,4,37,18,19,False,0,,True,False
luis14,M,1.0,0,54,2,1,1,1,3,32,18,14,False,0,,False,False
sarah893,F,1.0,15,0,2,1,1,0,2,11,5,6,False,0,,True,False
charlotte670,F,1.0,29,0,0,1,1,0,0,21,10,11,False,0,,True,False
oliver1001,M,1.0,0,45,3,0,0,2,0,30,15,15,False,0,,False,True
julia561,F,1.0,36,0,4,0,0,1,0,24,12,12,False,0,,False,True
valentina115,F,1.0,45,0,3,0,0,1,3,25,15,10,False,0,,False,True
rene205,M,1.0,0,36,3,1,1,1,1,26,13,13,False,0,,False,False
sophie309,F,1.0,45,0,3,1,1,0,1,23,15,8,False,0,,True,False
valerie831,F,1.0,39,0,3,1,1,0,1,24,13,11,False,0,,True,False
florian896,M,1.0,0,42,3,1,1,2,1,29,14,15,False,0,,False,False
charlotte1256,F,1.0,6,0,2,0,0,1,0,4,2,2,False,0,,False,True
ella741,F,1.0,30,0,4,1,1,1,1,20,10,10,False,0,,False,False
natalie1105,F,1.0,33,0,2,1,1,1,0,22,11,11,False,0,,False,False
gertrude751,F,1.0,18,0,4,1,1,0,1,10,6,4,False,0,,True,False
dominik354,M,1.0,0,21,4,1,1,1,0,14,7,7,False,0,,False,False
selina829,F,1.0,12,0,2,0,0,1,0,7,4,3,False,0,,False,True
luca450,M,1.0,0,54,2,1,1,1,3,36,18,18,False,0,,False,False
hannah586,F,1.0,15,0,2,0,0,3,0,11,5,6,False,0,,False,True
johanna22,F,1.0,51,0,1,1,1,0,1,38,19,19,False,0,,True,False
lara158,F,1.0,24,0,4,1,1,3,0,17,8,9,False,0,,False,False
sofia470,F,1.0,18,0,5,0,0,1,0,12,6,6,False,0,,False,True
sebastian1209,M,1.0,0,3,2,0,0,1,0,1,1,0,False,0,,False,True
angelina233,F,1.0,36,0,2,1,1,0,0,26,13,13,False,0,,True,False
elias263,M,1.0,0,27,4,0,0,2,0,19,9,10,False,0,,False,True
marie466,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
ella92,F,1.0,3,0,2,0,0,1,0,2,1,1,False,0,,False,True
marie800,F,1.0,15,0,0,1,1,0,0,13,5,8,False,0,,True,False
charlotte980,F,1.0,44,0,1,1,1,2,1,34,16,18,False,0,,False,False
sarah1156,F,1.0,15,0,4,0,0,1,0,9,5,4,False,0,,False,True
jakob403,M,1.0,0,33,4,0,0,2,0,23,11,12,False,0,,False,True
helena1260,F,1.0,27,0,3,1,1,0,1,16,9,7,False,0,,True,False
maximilian655,M,1.0,0,9,3,0,0,1,0,6,3,3,False,0,,False,True
sebastian802,M,1.0,0,27,6,0,0,1,0,18,9,9,False,0,,False,True
maria164,F,1.0,15,0,3,1,1,1,0,10,5,5,False,0,,False,False
valentin812,M,1.0,0,3,4,0,0,1,0,2,1,1,False,0,,False,True
isabella242,F,1.0,9,0,5,0,0,1,0,6,3,3,False,0,,False,True
thomas1091,M,1.0,0,15,1,1,1,2,0,11,5,6,False,0,,False,False
valentin414,M,1.0,0,9,3,0,0,1,0,6,3,3,False,0,,False,True
patrick1051,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
natalie1249,F,1.0,18,0,6,0,0,1,0,11,6,5,False,0,,False,True
victoria142,F,1.0,46,0,0,1,1,0,0,36,17,19,False,0,,True,False
julia1009,F,1.0,6,0,1,0,0,2,0,4,2,2,False,0,,False,True
marcel845,M,1.0,0,33,3,1,1,3,1,23,11,12,False,0,,False,False
david1128,M,1.0,0,51,0,1,1,0,4,36,17,19,False,0,,True,False
olivia517,F,1.0,35,0,1,1,1,0,0,24,12,12,False,0,,True,False
julian554,M,1.0,0,48,2,0,0,1,4,33,16,17,False,0,,False,True
leonie1204,F,1.0,51,0,2,1,1,0,4,32,17,15,False,0,,True,False
simon54,M,1.0,0,36,4,0,0,1,2,23,12,11,False,0,,False,True
benjamin1079,M,1.0,0,27,3,0,0,1,0,17,9,8,False,0,,False,True
fabian83,M,1.0,0,21,3,0,0,3,0,14,7,7,False,0,,False,True
matthias1240,M,1.0,0,33,4,1,1,1,2,18,11,7,False,0,,False,False
lea220,F,1.0,30,0,4,0,0,1,0,21,10,11,False,0,,False,True
sebastian923,M,1.0,0,47,3,1,1,4,1,33,16,17,False,0,,False,False
lina1228,F,1.0,52,0,2,1,1,0,3,38,19,19,False,0,,True,False
lena111,F,1.0,9,0,2,0,0,1,0,6,3,3,False,0,,False,True
paul167,M,1.0,0,21,5,0,0,1,0,14,7,7,False,0,,False,True
beate134,F,1.0,39,0,3,0,0,2,0,27,13,14,False,0,,False,True
ella473,F,1.0,48,0,3,1,1,4,0,33,16,17,False,0,,False,False
nico392,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
gabriel1004,M,1.0,0,30,2,0,0,5,0,20,10,10,False,0,,False,True
luca1130,M,1.0,0,45,1,1,1,0,2,31,15,16,False,0,,True,False
marlene344,F,1.0,33,0,3,1,1,1,0,23,11,12,False,0,,False,False
olivia804,F,1.0,30,0,5,1,1,0,1,18,10,8,False,0,,True,False
marie1120,F,1.0,15,0,4,0,0,3,0,7,5,2,False,0,,False,True
christian987,M,1.0,0,36,3,1,1,1,3,21,12,9,False,0,,False,False
nora594,F,1.0,31,0,0,1,1,0,0,23,11,12,False,0,,True,False
noah1194,M,1.0,0,9,2,0,0,2,0,4,3,1,False,0,,False,True
jonas999,M,1.0,0,35,2,1,1,0,0,27,13,14,False,0,,True,False
adam719,M,1.0,0,9,3,0,0,2,0,4,3,1,False,0,,False,True
luis701,M,1.0,0,24,1,1,1,0,0,19,9,10,False,0,,True,False
paul900,M,1.0,0,21,2,0,0,4,0,14,7,7,False,0,,False,True
charlotte1171,F,1.0,12,0,2,0,0,3,0,5,4,1,False,0,,False,True
sofia502,F,1.0,33,0,2,1,1,1,2,22,11,11,False,0,,False,False
olivia849,F,1.0,27,0,4,1,1,2,0,17,9,8,False,0,,False,False
mia413,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
david858,M,1.0,0,37,1,1,1,0,1,30,13,17,False,0,,True,False
leonie504,F,1.0,15,0,3,0,0,1,0,10,5,5,False,0,,False,True
elena1153,F,1.0,29,0,1,1,1,0,1,22,10,12,False,0,,True,False
oskar182,M,1.0,0,15,2,0,0,0,1,7,5,2,False,0,,True,True
ella723,F,1.0,15,0,3,1,1,1,0,10,5,5,False,0,,False,False
oliver381,M,1.0,0,42,4,0,0,0,3,23,14,9,False,0,,True,True
elias478,M,1.0,0,51,2,1,1,0,4,32,17,15,False,0,,True,False
anna559,F,1.0,51,0,2,1,1,0,4,35,17,18,False,0,,True,False
julia316,F,1.0,45,0,2,1,1,4,0,32,15,17,False,0,,False,False
fabian921,M,1.0,0,51,2,1,1,2,3,36,18,18,False,0,,False,False
emilia415,F,1.0,49,0,1,0,0,0,2,35,17,18,False,0,,True,True
vanessa228,F,1.0,43,0,1,1,1,0,0,33,16,17,False,0,,True,False
sofia1199,F,1.0,51,0,1,1,1,0,1,37,18,19,False,0,,True,False
magdalena59,F,1.0,57,0,2,1,1,0,2,41,20,21,False,0,,True,False
elena1074,F,1.0,43,0,1,1,1,0,0,33,15,18,False,0,,True,False
lea1264,F,1.0,60,0,1,1,1,4,2,38,20,18,False,0,,False,False
angelina300,F,1.0,60,0,2,1,1,0,4,38,20,18,False,0,,True,False
victoria120,F,1.0,12,0,2,0,0,2,0,8,4,4,False,0,,False,True
samuel538,M,1.0,0,12,3,0,0,1,0,8,4,4,False,0,,False,True
alina957,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
raphael1131,M,1.0,0,28,1,1,1,2,0,20,10,10,False,0,,False,False
tobias1011,M,1.0,0,9,2,0,0,3,0,3,3,0,False,0,,False,True
leon181,M,1.0,0,24,5,0,0,0,1,10,8,2,False,0,,True,True
luisa1229,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
emily15,F,1.0,6,0,2,0,0,1,0,4,2,2,False,0,,False,True
sarah776,F,1.0,46,0,2,1,1,0,4,33,16,17,False,0,,True,False
laura959,F,1.0,18,0,5,0,0,2,0,10,6,4,False,0,,False,True
helena67,F,1.0,21,0,4,1,1,1,0,14,7,7,False,0,,False,False
johanna389,F,1.0,6,0,2,0,0,1,0,5,2,3,False,0,,False,True
julian238,M,1.0,0,15,4,1,1,1,0,10,5,5,False,0,,False,False
olivia746,F,1.0,18,0,5,0,0,2,0,10,6,4,False,0,,False,True
adam474,M,1.0,0,33,3,0,0,4,0,23,11,12,False,0,,False,True
gabriel551,M,1.0,0,18,5,0,0,1,0,12,6,6,False,0,,False,True
laura1173,F,1.0,12,0,1,1,1,0,2,9,4,5,False,0,,True,False
jonathan256,M,1.0,0,9,5,0,0,1,0,6,3,3,False,0,,False,True
lisa599,F,1.0,6,0,5,0,0,1,0,4,2,2,False,0,,False,True
leonie1280,F,1.0,60,0,1,1,1,2,2,40,20,20,False,0,,False,False
matthias844,M,1.0,0,30,3,1,1,1,2,18,10,8,False,0,,False,False
angelina1220,F,1.0,50,0,2,1,1,1,4,37,18,19,False,0,,False,False
oliver328,M,1.0,0,30,4,0,0,1,1,18,10,8,False,0,,False,True
lisa382,F,1.0,12,0,3,0,0,1,0,8,4,4,False,0,,False,True
jakob658,M,1.0,0,27,2,1,1,3,0,19,9,10,False,0,,False,False
ella313,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
mia175,F,1.0,9,0,3,0,0,1,0,7,3,4,False,0,,False,True
rene582,M,1.0,0,39,4,0,0,2,1,25,13,12,False,0,,False,True
luca523,M,1.0,0,29,3,1,1,0,1,19,10,9,False,0,,True,False
felix834,M,1.0,0,21,4,1,1,0,1,12,7,5,False,0,,True,False
katharina1,F,1.0,51,0,2,0,0,4,3,31,17,14,False,0,,False,True
paula1026,F,1.0,48,0,3,1,1,4,0,29,16,13,False,0,,False,False
michael995,M,1.0,0,18,3,0,0,1,0,12,6,6,False,0,,False,True
julian469,M,1.0,0,39,4,1,1,1,0,26,13,13,False,0,,False,False
angelina978,F,1.0,45,0,2,1,1,2,1,31,16,15,False,0,,False,False
gabriel742,M,1.0,0,30,4,1,1,1,1,21,10,11,False,0,,False,False
marie687,F,1.0,42,0,2,1,1,0,3,27,14,13,False,0,,True,False
paul1083,M,1.0,0,46,1,1,1,0,4,33,16,17,False,0,,True,False
jan1243,M,1.0,0,24,4,0,0,1,0,16,8,8,False,0,,False,True
selina871,F,1.0,39,0,2,1,1,2,3,21,13,8,False,0,,False,False
sophie601,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
patrick604,M,1.0,0,33,4,0,0,1,0,23,11,12,False,0,,False,True
rene1230,M,1.0,0,20,0,1,1,0,0,18,7,11,False,0,,True,False
julia417,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
luis727,M,1.0,0,15,4,0,0,1,0,10,5,5,False,0,,False,True
moritz31,M,1.0,0,39,1,1,1,1,3,27,13,14,False,0,,False,False
lena1136,F,1.0,27,0,3,1,1,2,1,17,9,8,False,0,,False,False
magdalena350,F,1.0,55,0,2,1,1,0,1,35,19,16,False,0,,True,False
paul418,M,1.0,0,30,0,1,1,0,0,25,11,14,False,0,,True,False
larissa408,F,1.0,54,0,1,1,1,0,1,41,19,22,False,0,,True,False
amelie81,F,1.0,45,0,3,1,1,3,1,28,15,13,False,0,,False,False
florian77,M,1.0,0,15,5,0,0,1,0,10,5,5,False,0,,False,True
felix1255,M,1.0,0,37,1,1,1,0,0,28,13,15,False,0,,True,False
konstantin938,M,1.0,0,6,3,0,0,2,0,4,2,2,False,0,,False,True
valentin1234,M,1.0,0,3,2,0,0,1,0,1,1,0,False,0,,False,True
adam125,M,1.0,0,56,2,1,1,0,2,35,19,16,False,0,,True,False
elias6,M,1.0,0,52,0,1,1,0,2,41,19,22,False,0,,True,False
felix525,M,1.0,0,42,3,0,0,2,1,27,14,13,False,0,,False,True
paula1178,F,1.0,6,0,2,1,1,1,0,5,2,3,False,0,,False,False
marcel1266,M,1.0,0,54,2,1,1,3,3,37,18,19,False,0,,False,False
lina280,F,1.0,9,0,3,0,0,1,0,6,3,3,False,0,,False,True
laura179,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
adrian535,M,1.0,0,12,2,1,1,1,1,8,4,4,False,0,,False,False
ella953,F,1.0,9,0,2,0,0,1,0,6,3,3,False,0,,False,True
selina185,F,1.0,48,0,2,0,0,3,1,35,17,18,False,0,,False,True
christian1226,M,1.0,0,36,5,0,0,1,0,24,12,12,False,0,,False,True
sophie819,F,1.0,27,0,4,1,1,2,0,17,9,8,False,0,,False,False
oliver1045,M,1.0,0,62,1,1,1,0,4,45,22,23,False,0,,True,False
sofia357,F,1.0,6,0,1,0,0,2,0,5,2,3,False,0,,False,True
rene367,M,1.0,0,21,3,0,0,1,0,14,7,7,False,0,,False,True
sebastian1069,M,1.0,0,27,5,0,0,2,0,18,9,9,False,0,,False,True
stefan1158,M,1.0,0,30,2,1,1,2,1,19,10,9,False,0,,False,False
lara522,F,1.0,33,0,2,1,1,0,2,19,11,8,False,0,,True,False
stefan991,M,1.0,0,28,0,1,1,0,0,22,10,12,False,0,,True,False
emily784,F,1.0,3,0,1,0,0,1,0,2,1,1,False,0,,False,True
selina319,F,1.0,33,0,3,0,0,1,0,22,11,11,False,0,,False,True
noah786,M,1.0,0,46,2,1,1,0,4,33,16,17,False,0,,True,False
marcel943,M,1.0,0,20,0,1,1,0,0,18,7,11,False,0,,True,False
sofia662,F,1.0,27,0,4,1,1,3,0,16,9,7,False,0,,False,False
florian954,M,1.0,0,27,1,1,1,2,0,20,10,10,False,0,,False,False
laura345,F,1.0,55,0,2,0,0,2,1,37,19,18,False,0,,False,True
jonas101,M,1.0,0,45,2,1,1,0,2,31,16,15,False,0,,True,False
hannah385,F,1.0,42,0,4,1,1,0,3,25,14,11,False,0,,True,False
helga707,F,1.0,42,0,2,1,1,0,3,27,14,13,False,0,,True,False
marko180,M,1.0,0,24,0,1,1,0,0,17,8,9,False,0,,True,False
michael477,M,1.0,0,51,2,1,1,2,4,34,17,17,False,0,,False,False
dominik882,M,1.0,0,39,1,1,1,0,1,29,14,15,False,0,,True,False
stefan527,M,1.0,0,48,2,0,0,1,2,32,16,16,False,0,,False,True
beate1302,F,1.0,36,0,1,1,1,1,1,30,14,16,False,0,,False,False
elena822,F,1.0,33,0,0,1,1,0,2,25,11,14,False,0,,True,False
alina173,F,1.0,18,0,6,0,0,1,0,13,6,7,False,0,,False,True
victoria279,F,1.0,52,0,1,1,1,0,1,38,18,20,False,0,,True,False
ella623,F,1.0,53,0,1,0,0,0,2,37,19,18,False,0,,True,True
patrick904,M,1.0,0,50,1,1,1,0,1,38,18,20,False,0,,True,False
leonie422,F,1.0,48,0,3,1,1,1,1,34,16,18,False,0,,False,False
paula1193,F,1.0,9,0,2,0,0,2,0,6,3,3,False,0,,False,True
luca603,M,1.0,0,38,1,1,1,0,3,28,13,15,False,0,,True,False
leonie318,F,1.0,48,0,1,1,1,1,4,33,16,17,False,0,,False,False
maria1077,F,1.0,6,0,3,0,0,1,0,3,2,1,False,0,,False,True
charlotte1034,F,1.0,21,0,2,1,1,5,0,15,7,8,False,0,,False,False
philipp160,M,1.0,0,42,3,1,1,1,3,28,14,14,False,0,,False,False
ella339,F,1.0,9,0,2,0,0,1,0,6,3,3,False,0,,False,True
nico91,M,1.0,0,42,1,1,1,1,1,33,16,17,False,0,,False,False
valentin705,M,1.0,0,27,0,1,1,0,1,24,10,14,False,0,,True,False
moritz1061,M,1.0,0,24,4,0,0,1,0,16,8,8,False,0,,False,True
marcel490,M,1.0,0,21,5,0,0,1,0,15,7,8,False,0,,False,True
vanessa1060,F,1.0,27,0,4,1,1,1,0,18,9,9,False,0,,False,False
daniel1022,M,1.0,0,49,1,1,1,0,2,37,18,19,False,0,,True,False
valerie126,F,1.0,3,0,1,0,0,1,0,3,1,2,False,0,,False,True
leo1304,M,1.0,0,33,1,1,1,0,0,29,13,16,False,0,,True,False
michael1025,M,1.0,0,51,1,1,1,0,4,37,18,19,False,0,,True,False
vanessa907,F,1.0,15,0,3,0,0,2,0,8,5,3,False,0,,False,True
magdalena685,F,1.0,33,0,3,0,0,4,0,18,11,7,False,0,,False,True
nora944,F,1.0,30,0,2,1,1,0,1,26,12,14,False,0,,True,False
rene765,M,1.0,0,46,2,1,1,2,4,33,16,17,False,0,,False,False
simon278,M,1.0,0,15,2,1,1,1,0,11,5,6,False,0,,False,False
marko1175,M,1.0,0,21,2,1,1,0,2,13,7,6,False,0,,True,False
david100,M,1.0,0,42,1,1,1,0,1,33,16,17,False,0,,True,False
lara1174,F,1.0,21,0,3,1,1,0,1,12,7,5,False,0,,True,False
paul1047,M,1.0,0,21,3,0,0,1,0,14,7,7,False,0,,False,True
mia1206,F,1.0,33,0,4,0,0,1,0,21,11,10,False,0,,False,True
emilia161,F,1.0,21,0,5,0,0,1,0,14,7,7,False,0,,False,True
paul1170,M,1.0,0,21,4,0,0,2,0,14,7,7,False,0,,False,True
marcel1183,M,1.0,0,6,3,0,0,1,0,4,2,2,False,0,,False,True
adam9,M,1.0,0,60,1,1,1,0,4,42,21,21,False,0,,True,False
paula926,F,1.0,33,0,5,0,0,2,0,20,11,9,False,0,,False,True
jonas1085,M,1.0,0,46,1,1,1,0,4,33,16,17,False,0,,True,False
samuel1216,M,1.0,0,50,2,1,1,0,4,37,18,19,False,0,,True,False
matthias899,M,1.0,0,45,2,1,1,2,1,26,15,11,False,0,,False,False
gabriel241,M,1.0,0,53,2,1,1,1,0,36,18,18,False,0,,False,False
konstantin1049,M,1.0,0,42,4,0,0,1,0,28,14,14,False,0,,False,True
marlene620,F,1.0,44,0,0,1,1,0,1,34,16,18,False,0,,True,False
claudia69,F,1.0,57,0,2,0,0,1,2,40,20,20,False,0,,False,True
lea80,F,1.0,36,0,4,0,0,1,0,25,12,13,False,0,,False,True
vincent79,M,1.0,0,36,4,0,0,1,0,25,12,13,False,0,,False,True
florian443,M,1.0,0,21,3,0,0,0,2,11,7,4,False,0,,True,True
angelina680,F,1.0,3,0,3,0,0,1,0,2,1,1,False,0,,False,True
oliver3,M,1.0,0,6,1,0,0,2,0,5,2,3,False,0,,False,True
oskar1125,M,1.0,0,45,1,1,1,0,2,31,15,16,False,0,,True,False
moritz8,M,1.0,0,48,3,0,0,3,0,33,16,17,False,0,,False,True
rene162,M,1.0,0,21,5,0,0,1,0,14,7,7,False,0,,False,True
fabian386,M,1.0,0,50,3,1,1,0,4,32,17,15,False,0,,True,False
thomas409,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
jonathan930,M,1.0,0,24,4,0,0,1,0,16,8,8,False,0,,False,True
adrian397,M,1.0,0,12,2,0,0,2,0,9,4,5,False,0,,False,True
olivia230,F,1.0,15,0,4,0,0,1,0,10,5,5,False,0,,False,True
emilia428,F,1.0,48,0,2,1,1,1,1,36,16,20,False,0,,False,False
charlotte60,F,1.0,30,0,5,0,0,2,0,21,10,11,False,0,,False,True
maria1129,F,1.0,15,0,3,1,1,0,2,10,5,5,False,0,,True,False
julian383,M,1.0,0,42,2,1,1,1,0,34,15,19,False,0,,False,False
ella19,F,1.0,27,0,3,0,0,1,0,18,9,9,False,0,,False,True
sophie455,F,1.0,57,0,2,1,1,1,3,36,19,17,False,0,,False,False
helena961,F,1.0,6,0,2,0,0,2,0,4,2,2,False,0,,False,True
anastasia897,F,1.0,30,0,4,0,0,2,0,18,10,8,False,0,,False,True
marie139,F,1.0,49,0,1,1,1,1,1,36,18,18,False,0,,False,False
leonie975,F,1.0,36,0,3,1,1,1,3,23,12,11,False,0,,False,False
claudia814,F,1.0,42,0,1,1,1,3,2,27,14,13,False,0,,False,False
anna842,F,1.0,30,0,4,0,0,3,0,20,10,10,False,0,,False,True
jonathan219,M,1.0,0,43,1,1,1,0,0,33,16,17,False,0,,True,False
gabriel708,M,1.0,0,18,3,1,1,2,0,11,6,5,False,0,,False,False
natalie1313,F,1.0,30,0,4,1,1,0,1,16,10,6,False,0,,True,False
dominik1036,M,1.0,0,62,1,1,1,0,4,45,22,23,False,0,,True,False
katharina119,F,1.0,33,0,4,0,0,0,1,16,11,5,False,0,,True,True
nora85,F,1.0,21,0,3,1,1,2,0,15,7,8,False,0,,False,False
gabriel216,M,1.0,0,21,2,1,1,2,0,15,7,8,False,0,,False,False
natalie877,F,1.0,15,0,3,0,0,3,0,10,5,5,False,0,,False,True
claudia94,F,1.0,18,0,4,0,0,1,0,12,6,6,False,0,,False,True
michael775,M,1.0,0,48,1,1,1,0,1,38,18,20,False,0,,True,False
michael645,M,1.0,0,6,2,0,0,2,0,5,2,3,False,0,,False,True
helga1238,F,1.0,30,0,5,1,1,3,0,21,10,11,False,0,,False,False
emily1018,F,1.0,33,0,4,0,0,1,0,21,11,10,False,0,,False,True
laura1271,F,1.0,42,0,0,1,1,0,1,36,16,20,False,0,,True,False
anna1297,F,1.0,15,0,3,0,0,3,0,10,5,5,False,0,,False,True
johanna171,F,1.0,15,0,2,1,1,1,1,10,5,5,False,0,,False,False
philipp649,M,1.0,0,3,1,0,0,1,0,2,1,1,False,0,,False,True
